Country,year,generation,media_consumption_men,media_consumption_women,religious_activity_men,religious_activity_women,financial_vulnerability_men,financial_vulnerability_women,mental_stress_men,mental_stress_women,loneliness_men,loneliness_women,education_men,education_women
Spain,2004,3,2.0122818436761456,3.4900421297737636,2.481390053537017,1.6508643109165582,1.5540456970755918,2.929339281004499,1.054324962784423,3.7441413435188586,4.89290230058287,2.9476571632726216,1.8268090467498832,4.999472097478477
Spain,2004,4,1.9301161189150835,5.031639338043149,3.483372526063921,4.472283904094632,3.168940469258567,3.4569251714922156,2.4421764199259357,1.5659646346327452,2.336120153043484,1.4561063085200385,4.296683368950756,3.589297825007143
Spain,2006,1,2.3104952431266366,4.7514532424275595,1.4001811522009444,4.487656164181072,2.1195975791737696,2.671965590479438,3.0927341554246137,2.6422314161162426,2.0842748430111517,3.563537233932277,5.318185615242557,3.5136201373683718
Spain,2006,2,1.78507504574236,2.960431410175781,2.2414786035843193,5.2915976191346505,4.127933643816188,1.692823930216329,3.5983031022840333,5.360805050752788,3.9683008776940385,3.9285435264365605,5.699289898785805,1.1402841020951262
Spain,2006,3,3.8267478898889244,3.0634662988463406,3.903822990883847,5.4759990865615435,4.638962864034319,1.647809777988679,5.856825998568711,4.655149677062357,2.0629073265774016,1.9001239374892727,3.4356143919039357,4.985286338331747
Spain,2006,4,3.613259239515367,4.57548407562528,1.218484158086662,1.542284912850599,1.7311937415244412,3.760014310133811,3.8288148870014775,3.5656254816341697,3.4438346808256766,3.5226331570617067,2.85390308937325,1.6266540863005323
Spain,2008,1,3.21087623318022,4.330784018515514,1.0270201818871685,2.8724344925520846,2.720408462761922,1.7722518379948298,5.794390226862759,3.10712899784925,1.6370274042451407,3.347555170847248,1.5808848919138612,2.02729847488335
Spain,2008,2,1.9415237254802586,4.707051446035489,5.067844811547943,3.2681403590950486,5.123596785341104,3.2702372873317582,2.2991042741132475,2.6979266454298143,5.153139549686559,2.8626052994359057,4.937791351994168,3.968340736677516
Spain,2008,3,5.697477584509755,3.3801593441951665,2.0230697490936764,4.977966404610402,3.383863414559241,5.309803090690382,3.2388539546213893,4.465922992220587,1.628398763722955,4.019848352940831,2.638859333217896,1.7104112511737553
Spain,2008,4,5.702121301695083,5.084895466950179,3.931576299264548,1.8608021580058465,2.4445799294575865,3.52062879597219,2.9294255686316633,1.3943339920930002,5.591037278134515,5.285409051283956,5.563373200475463,3.0512580290556173
Spain,2010,1,2.663117345265494,5.054309434641076,3.58629286235143,5.638334959454234,2.786871856011116,4.407582164348776,2.777955745919966,4.278864034205625,4.491131789292025,2.62675195145488,3.6481244809443885,4.884794933354206
Spain,2010,2,1.7951177715796491,2.1753427963577385,3.071873112099408,3.57133154001012,3.1160856687537777,2.092230143085226,1.3975322458120818,5.874120080909101,4.284629953504539,4.859940180365322,2.149639341493435,2.375073443293393
Spain,2010,3,1.9622268873940754,2.873002544171424,1.2334406067462655,1.640272481085948,2.7756510562787984,3.051348938493731,5.498327868284049,1.3625022482321272,3.002665307856189,1.3156757124608327,3.154667071228859,3.708272447622139
Spain,2010,4,5.845155225522068,1.8908262426523597,2.5242395858200712,1.4995674473422331,1.4883164446352062,4.490496586139528,5.565461683033269,5.612159767295866,5.214087671800542,2.461409379060851,2.9959384474372817,1.7251097442132
Spain,2012,1,3.9653458656015648,4.979664298475963,1.025882582441204,4.164523973551209,5.065281896096805,5.194558027180453,4.412527237482046,2.52792067369272,2.734401114505709,3.7874708794430263,4.175006004598851,4.505791660067249
Spain,2012,2,2.274887643101417,4.186185591055645,1.2734811991982307,3.9579420157277996,1.3827499814353694,4.967536155449637,1.6797270755043523,5.862468607420335,2.61299911767576,2.190665913443624,2.462392471396639,4.159498673540078
Spain,2012,3,1.5710988507270756,5.154839335921133,4.994687139550432,1.287654717253843,5.64270089373159,4.958101969589515,4.57512245439196,4.673271494968986,2.6841303348678793,1.751355198338987,2.230157155800163,2.9346358650716744
Spain,2012,4,5.251824127762336,1.4335296765819039,4.68273392372953,5.006478785987706,4.649345794901865,3.253480412839749,3.526412850206929,3.2945035030072383,4.83004918551566,3.579677868643767,5.782168357920005,5.448488392969347
Spain,2014,1,2.1811709736499307,1.3582829935155947,1.4167481370536812,1.2705419442198007,3.1025666457303887,4.948821330111349,1.4875178745408235,2.3859526955472496,1.3504778202178729,1.7718225847688276,2.645414658186434,2.925446235429415
Spain,2014,2,4.3068611067162035,4.608241496467106,1.9721507471348336,5.932933312363356,1.6844845027421584,4.740562505501481,3.0425585309825545,1.4635217736431692,3.0923770515424343,4.446427851045439,1.1884041413278046,4.592323848839823
Spain,2014,3,2.0747119295735974,5.642521431616884,4.143135647293264,3.6791547476407382,3.5711385445220394,2.6994040284007763,2.402266551197766,4.051469242846228,4.873408955618594,1.5354972474382282,3.5718889433087684,2.7208844811361743
Spain,2014,4,5.68070717766241,3.889506117433729,1.4135176655714528,3.0134356869661776,3.749272265868652,3.029395651603584,5.001450980143801,2.9928357737983493,2.5578903793648884,2.015847545392119,3.7817336581405296,4.043509964976339
Spain,2016,1,5.468067279349237,1.8170120624341624,2.7607574053279484,2.6291780583260924,5.727592793357232,1.4693888627681373,1.1834259404806076,3.659468741718782,4.119415538591083,4.911201660832344,5.4676504845882725,5.088556505046796
Spain,2016,2,4.826784834623822,5.60157511612208,4.78636432182674,3.8696703731938396,1.5983633859491961,3.9413395585433646,3.8884358134889907,4.904350759428259,5.473190352877813,1.8701794883874459,3.855699270036061,4.495954810189307
Spain,2016,3,3.3064261008037032,3.8999627702799824,2.0269417357362234,3.706490734914012,4.561095209778481,1.7660171880019502,3.206456307943057,2.5299698373630344,3.215540110729819,4.110384115100786,2.6994536180959328,1.5300341247090075
Spain,2016,4,4.96611517531686,3.1444227368088935,3.0122577027630193,4.7083895347516895,3.412944839586806,2.4912169319505093,3.211641033316153,2.480862538467634,2.8589994628369784,4.370776632516691,2.3861863410440134,4.2822157251087205
Spain,2018,1,3.0382844797138797,1.337759249347198,1.1745176465180371,4.089488536298033,3.0359669206110826,5.2963659993756185,4.202848448939882,4.0631792347272615,2.619067429013402,4.872820794764457,2.585918983038532,4.688039797174438
Spain,2018,2,2.845852384733777,5.498405471505105,5.844348698499596,3.6560086684107906,2.781902655816069,1.058723068539565,4.921090826055563,5.785518206825956,1.9105419847122724,3.769325882707515,5.25482450221893,1.8303775602514065
Spain,2018,3,1.8247980596659779,2.0735651140586517,2.5131132983921125,5.451957187876573,4.0155004330214386,2.121985512103091,1.7832779715773275,4.951213589366815,5.2217576421899645,5.536758044860182,4.932556821666242,1.9008419320458145
Spain,2018,4,3.8694666575496806,4.739207240582977,3.5067612227904985,1.0860306262700847,4.200711428563615,4.941818409046759,4.954798199916578,4.258099143603286,1.6257875214166326,4.197358441829096,4.594652053084335,3.003921969316923
Spain,2020,1,2.6319127278132024,3.199271238526813,1.6242631566241643,4.359319467523977,1.9438017336563282,3.6838990506963345,4.944614982170085,1.8526952521153883,5.866875690371539,4.495133456789935,2.816785363560542,3.0272839714842608
Spain,2020,2,4.780636300534938,4.069809538240621,3.8121927603614982,1.8246394543446964,4.438756782875016,2.6250376999054756,2.6746076192686488,5.392791836119131,4.538876234807539,5.543899794327455,1.185592465699893,3.931249891487564
Spain,2020,3,5.738175336506698,2.5966641676620603,1.5396315885129497,3.7003682195677863,5.150002948607636,2.385271473936921,1.2414996188381362,2.9973709153586006,1.6708033568613117,2.6251332183406335,5.920087307118061,4.1891362307383675
Spain,2020,4,3.776068373775135,2.9438663224931867,1.601240914174355,5.899851231466125,2.594305899223706,4.110293562115372,4.113964857881145,1.5292733276913384,4.255237181451725,4.235113810004851,3.176925992967139,4.972670354678073
England,2002,1,2.067863200811518,5.220500373662589,5.786680455750691,5.072102993227004,4.89146858903849,2.311021200982175,4.270431559454207,5.721604462789078,2.31856954040651,4.6431822394873405,1.730768305015126,5.008601217953057
England,2002,2,4.310397075216628,2.918230465046677,4.174753550693313,1.7076084144124353,3.8965079743106754,2.3945591684683185,3.046552151659143,3.435872807698636,5.813011578981443,3.5450644018167847,2.36415432375753,2.481693075757126
England,2002,3,1.5399315508949574,2.0007400488166023,3.862298552581891,5.004188103760141,4.849561815031432,3.2459359873628375,2.589634080308245,1.2790696711598504,2.7960420362322265,4.634474225380995,5.64019829443528,4.92301710646015
England,2002,4,2.849154455961947,1.3644276334124117,3.358261625771969,4.254697850054536,5.205885297485706,4.445438289728607,2.1315918665159828,5.0197512151722545,2.136766424142987,3.9909205295987857,1.3608554041785004,1.2668264900876398
England,2004,1,2.0159120904022183,5.353018933714504,1.2387213085282682,5.22893767451839,3.196879128011953,1.8711674607016657,1.0409821984638188,3.259759914267435,1.0817552744947865,1.7369702816808485,4.570793466554839,4.153045206975822
England,2004,2,5.505130490205805,3.8860111610677874,2.658239595274952,4.1235795751881135,1.172005811468301,5.403920459839185,4.580870779937847,5.410309065485945,2.9055366146675903,1.5015627569420043,4.8815130225792,2.4343712267048456
England,2004,3,1.3926727949094704,1.726022326541832,1.2049746388438387,3.5994048652561936,2.441774017011327,3.621169895770409,4.775573904705169,5.294686381214701,3.494750187373075,3.345813861566291,5.761265121765251,4.2535393216815125
England,2004,4,5.700071739568738,4.9953244414802445,5.901865706118665,2.640837915616679,4.961627873160479,1.7402926514329395,4.559099829307256,5.895343342828153,1.420890822017786,5.562076389787173,2.229352916738046,5.481249071289879
England,2006,1,5.484461249397765,3.6470234710468152,3.6558482678997626,3.52197131636588,3.120025528526902,1.4009573486269864,1.6805781542086353,4.977530974773255,4.43468692600409,5.561614231573737,3.71017083445648,1.1341019181718086
England,2006,2,4.724074559171877,1.3356199005892022,4.678701838153406,1.944434448432495,5.205397205635363,4.461167260896533,2.4783798899322544,5.108603248080014,2.028895016547889,1.8452734525241117,1.1201175830179353,4.553986758921418
England,2006,3,4.313487718732238,1.9787277611051803,3.392326935688426,5.507283927274748,5.617580212831782,4.210019342261679,2.363591584015211,3.3479996549204065,5.826598346144835,1.2456077056304713,4.6931980244319345,4.0537054767807374
England,2006,4,1.3179237750588342,3.590157597112042,4.288798557541554,3.8010221531046398,1.278896734114998,1.457988209027652,1.2925615493016314,4.752691640729595,4.407562738503811,1.7993711646076511,1.903917719039098,2.6396829501760513
England,2008,1,1.8380272566254114,5.635147282370664,5.277407324783882,1.2337849235384162,4.284711606262202,3.743750473278419,1.1991368513678056,1.714440846637793,3.1510758442424907,3.1789830055502732,3.862800630278424,5.543446849717574
England,2008,2,1.2568651520316225,3.763000722539737,3.6014001462663465,1.1112584435119015,3.582336630687993,2.8800005318746758,2.8649794838314433,2.648726628539122,1.2561880425338565,2.8813985462200833,5.9568339931265255,1.44617110006452
England,2008,3,1.8212128766756535,3.5177269947558583,4.468921154746672,5.549694457452709,1.4081610465478713,2.897014042511846,1.605874168951123,5.306436983114926,4.8710150622832655,1.4314849415587059,2.4465311467378115,2.337166794427215
England,2008,4,3.779661699909018,5.583806701588586,2.8843894934725496,5.5365589497187555,5.139846849335928,3.7027912574025783,4.251180878942362,2.828000863600756,3.2374298854825616,3.3973805051101587,4.659776234679178,3.801417375670271
England,2010,1,4.446871530391441,1.3629739854527545,1.4983991728013235,1.582771726791279,3.9096328333384234,2.823182851930517,5.664721215051317,2.380747899989946,2.5915110141910054,2.960483632282147,2.25939265076404,5.21758221101695
England,2010,2,1.735439173050847,4.077312477041614,2.329341833053266,2.0764446443773563,5.2197511233002025,4.853488429325726,5.4191546173919685,4.275534595221376,2.4890196621002563,3.3945323301644774,3.7861452346512228,3.6503453165534245
England,2010,3,5.228280485207873,3.236376167837321,1.0940795151302105,2.2420243574099405,1.445577086886977,3.585815459531475,5.771297052551684,4.986585717336641,3.4861399392099335,2.26138431887228,1.69164309131119,2.5628316023338114
England,2010,4,2.8571057115880514,2.2979281963014113,1.6131446328347294,5.709229495375057,3.4285293804809625,4.9581698242709855,4.352911458007277,3.575101124457115,3.450902246780558,3.5796093853128506,4.990256227304286,5.505954055330828
England,2012,1,3.404619103684742,2.8480449128147614,5.840628560288646,4.148780658576573,2.5605438847668367,1.837026149347668,3.404232591189769,3.010395787261386,1.400042282812696,3.760431663580583,1.808782656524255,4.198763035127088
England,2012,2,3.7851759542881593,3.345640068477511,4.6690686868273445,4.899712475764776,2.6740660420127966,1.0988113596258315,3.6648431976940823,4.369255199591555,4.878458802155154,1.841310203226981,2.285791436258907,3.8756443907634126
England,2012,3,1.468679163241551,1.8690688069049548,1.1315221433028306,5.746694666650157,3.1160021683266197,5.473579581294997,2.45400385383956,2.601618320682868,5.205436511929445,1.274853523153564,1.37377821473986,1.174413563799339
England,2012,4,4.052770673444877,5.114659882157053,5.10306330050261,2.179627454273543,2.9379879135176674,4.486195708827406,3.314113387829027,2.955014838765629,3.100447031124266,2.2991459852600458,1.556422527186859,4.934282489014065
England,2014,1,2.3981978553788244,1.8998888510182645,2.026398262908242,4.319708769068755,2.149202856118051,5.259841988253716,2.37267987384584,5.064777641821989,3.0197990207817265,2.996228911405009,4.454972122471654,3.595352723828838
England,2014,2,3.0879820822158597,3.189668368404285,1.1669866964161555,5.299531243972012,2.7214385537941155,4.543650475572344,3.622898720900261,2.4552715538037924,2.1418613274377285,3.3246108260592977,2.260916279499992,4.833041766494569
England,2014,3,2.9364647049614487,2.7327934588611917,5.336003661556699,4.996428837480319,1.4419949333549607,5.040265304498724,3.0974369463923117,3.655561338897866,3.787715768202503,5.496011662825181,1.32517683515774,5.222685652396384
England,2014,4,2.778824353691419,3.3308806198419703,5.049186808790896,3.4101173102008167,1.351672266406738,3.235915213138695,5.766928123460115,2.3217877553624477,1.5232171868814652,1.322784856173774,5.60228112016519,3.2670270991439794
England,2016,1,5.843177028298433,4.328582151931457,5.767917980564654,1.4337818752637232,5.20334180607075,2.244280900497712,1.8799794540476382,3.6339926091551957,3.827050916,4.7506080666015755,3.9625475320118864,4.848651865228591
England,2016,2,2.4771821625994566,5.442822349223796,4.730414641894148,2.418223427465957,4.117866710102685,4.314020012352939,5.040283863433117,2.0978885347847407,1.2469658170507032,3.027628128259504,1.8988890986080227,5.1593432262934655
England,2016,3,2.1962212098004166,2.5193467280385695,2.523001168865691,3.330842442870556,5.3400462646375875,2.7527037694188774,2.4809643438709954,2.9256934136400288,4.62132086923742,5.205693361703958,1.9900305791870683,1.8033170054958834
England,2016,4,2.897231637824903,2.3641440716738,5.865343518720401,5.607730980162852,3.2545777178611077,1.4364672064444273,5.630026638488794,4.397612687805696,5.472043739411295,1.4296671685158249,4.014641049587671,5.024966995652182
England,2018,1,5.0037356915062015,2.218206238175597,4.897612772809813,5.507821710824301,5.2905265240201285,4.205465538513574,1.2044595310145878,1.5605664828941046,2.297101162232915,2.444572218052999,5.282684820078271,2.5909461568588323
England,2018,2,2.036106009727747,4.631591015645868,2.510398676520597,1.9722544323915057,1.4184314092877102,2.27095501073385,5.50141914807282,4.761540825468246,5.539326286662902,2.48027701632047,4.0949505840821105,2.2231881998087006
England,2018,3,5.707805437491938,2.3254693246740143,1.9063123504804267,4.476260007279534,2.7120733122962797,4.501785797622734,1.1011984488511264,4.230906382456836,2.3931131814558695,4.148407906635727,2.5739666991857435,5.573519196839841
England,2018,4,2.903422610839833,2.1612605757803403,1.8221982765785563,1.5126844112024869,3.602156193005344,4.198127810081912,1.1417944437376286,2.326394048858221,4.381388043607475,5.279942842103855,5.013459098740322,5.411754180622659
England,2020,1,4.232504475240569,5.710780813498387,1.5947511452816512,2.628086043192325,3.5453207580829806,1.0549464892380507,4.60737357771833,3.7895940382222397,2.5937758461465386,5.102067229014965,2.7102909613288038,5.295089490055302
England,2020,2,2.9471731481686407,5.763993012349533,5.048485438883368,2.373522809058297,3.580523572356758,4.435017837783423,3.1184977756514414,1.204861433153717,2.0719002769489503,3.9560150942882712,1.7369612089345723,4.075797964995136
England,2020,3,4.330307093217176,3.2693763952578507,2.102633804195669,2.3220654898287796,5.78378050844267,3.0948771438090907,5.290648304664202,3.6212211666414618,5.030402823326888,1.5219920902464001,5.9124203284264585,2.4653218840102102
England,2020,4,1.9858318396210954,5.752627257713443,4.5330598289699235,1.6992648744665646,4.507456732970265,2.879517913982925,3.5200983466275826,2.0763772744118287,3.4337515598171517,2.884128926645424,4.461988055516574,5.100532802532034
Netherlands,2002,1,2.60199305773157,3.70494315412228,2.576310080463462,5.715031665462738,2.286333001476226,4.525740476741656,4.667747965741487,1.8642886473476614,1.2927148672957278,2.1555714190950575,3.8978221459422064,3.6365620573674637
Netherlands,2002,2,4.857149090077517,1.568084958588518,1.523794045376292,5.835879452296854,5.695418820269228,5.606764438118893,3.1499216815600466,5.764645656791055,1.5067243428246837,2.4553319148819877,3.918437577497095,3.9182357745944
Netherlands,2002,3,4.461757617479692,2.0106696154515578,4.685242963178711,4.087671292935438,1.3002178695302922,1.789416546121759,1.8751816121716105,3.1651685284942612,2.9810724258972634,5.554868164654696,5.9342033237090135,2.200606891146247
Netherlands,2002,4,2.27341795908419,1.2132170224670196,4.834637829654483,4.459558928472422,1.6011066577077575,5.197015222405248,3.3051916218010726,3.1817964845271414,4.564289846469175,1.4785151875445115,2.154414709104456,1.7060113978804474
Netherlands,2004,1,2.9272788093764808,2.782103845627417,1.9525940256096654,5.052383770113084,5.643832910029673,2.683110333648621,4.02913644112945,2.6375630422842007,1.2897359223388771,4.38204352890512,1.4271346968740235,3.9590939842966044
Netherlands,2004,2,3.3946653979696526,4.88798555569257,5.314047007527831,2.090231339425375,2.7438328637676346,4.621835983440837,5.186972938575684,4.126553358735333,3.662715414692638,2.2357916925239523,1.7762627441813605,2.3351617185107925
Netherlands,2004,3,3.864606078619701,2.1756597200193464,1.6160997375757495,1.349194857041883,2.119749511629754,1.22912227917506,1.094489095306062,3.038678544589078,2.936648513496482,2.572892073281445,5.687277437972746,4.063602022743831
Netherlands,2004,4,5.203828561342086,3.293745144468188,2.0607065074715707,4.189674330368303,5.431498990834406,1.8549034255665857,1.2034174350923648,4.2189032900706085,1.2584440148233993,4.326010968870914,2.7690823186428153,3.6460534638696034
Netherlands,2006,1,4.712997654604635,5.207617457257941,1.4980134201242814,3.7468952870704495,4.516447829215631,4.27446123055545,4.729044263982528,2.85816603077996,3.2966210705974515,4.9025202359288595,2.7517550073825623,4.765574499506007
Netherlands,2006,2,2.4306265341390088,4.603439488043733,2.537066300762661,4.303725079481928,3.2580954952597674,2.981426381786127,2.6627494124716855,1.714462493549532,3.022063084254234,3.6055864400453213,2.2161653655943487,3.6289202470422404
Netherlands,2006,3,2.45457202221055,5.062711396712359,5.133381984658863,1.1847801624264762,3.6242430062305253,1.7312906373559884,1.3814729998677229,2.8009499406251925,4.806664449200958,5.410895384301924,1.9609527232118518,3.1814227391625756
Netherlands,2006,4,4.91067816920348,1.3608334684577084,4.054902705095502,3.6040465496216374,4.767040971329247,1.0010409389368062,5.6284128162587335,2.825643407938899,2.4997685063818196,4.587356310630492,3.5329210609974235,2.4198581661100005
Netherlands,2008,1,2.1961836721209096,5.324842704743065,5.726148873892649,4.708478854380911,5.735204097875682,5.234893031957435,4.055893384168542,1.3320682496651577,3.515744102536634,3.6541236801323502,1.7483794036536253,4.205291359595769
Netherlands,2008,2,3.373619923061561,4.125410865881568,2.401193456314294,4.348305978265349,4.291676158136868,2.6000445437841604,2.205664579332728,1.4160595968904728,1.4712975131047814,3.935123772712034,1.7634543471170312,5.548603871609833
Netherlands,2008,3,3.928748048773719,1.8883794606751074,3.4520287185656,3.801313621698446,3.935153677435559,5.600996444736265,2.360610205793516,2.831774254296249,2.956791338646717,3.3084374275482804,1.2270451335556265,1.23048919561688
Netherlands,2008,4,2.8056291098699493,2.826213296339174,5.303727747073925,2.671151573730353,2.279620335686999,2.621697362332636,3.574530970684214,1.9265986510289463,2.1809482129128597,2.870489860005792,1.806968483860543,4.5885857860637245
Netherlands,2010,1,5.51824865623159,3.9744376585209875,3.28647696709842,2.895982608343437,5.1262236639027075,5.240197778873408,4.896285137200863,3.4762404326507657,4.842998423568738,2.0723310376392923,3.6617775460485245,1.985273014438163
Netherlands,2010,2,3.6841607594781003,3.437180830090071,5.655832685785924,5.360082677790175,2.502562306869051,5.575635828156902,2.3473084933587423,2.6577719866399123,2.700999763562218,3.6606095155726357,1.861509107076845,5.617579557452531
Netherlands,2010,3,2.000157855364525,5.068471845888311,1.5846114775252516,5.430521968772108,4.037428389107879,2.6700898105983883,2.4297654115938077,3.659569300996516,4.371501526587173,4.056235378543839,5.025531036120628,4.036881787655313
Netherlands,2010,4,1.8207075990160568,4.393109844691846,3.936973519250091,5.057205974982752,2.1349044992928405,4.783549104508584,1.851242936034128,2.1007696433347434,2.6014176435895915,4.70846790474633,3.5763604381160095,4.472013668127156
Netherlands,2012,1,4.097364918654958,2.9985347249897414,2.8552845885224576,3.212898055365536,1.5923167486543226,1.7642812387888476,2.9604464554469585,3.7397797815125715,2.8386143573172635,2.281425317583479,5.360585812698545,4.372017781697592
Netherlands,2012,2,3.084579553111828,5.5348324667380195,2.8063089295706067,3.428368779903513,3.124877956474626,4.078276643427287,2.5786717819541254,3.7095675177681224,1.948715691503804,3.997271286106453,2.708016354947265,1.5013634125369708
Netherlands,2012,3,4.2691831034879115,4.930477826000562,2.3985945292852007,3.2380530906077105,5.437298276277468,3.545242377058097,3.658881651681292,1.1093574398913464,1.142848307757005,2.1245898010615836,4.958387264956194,4.507930905120552
Netherlands,2012,4,2.983189202716628,4.879277034876608,3.8616200009239887,1.99603006494029,5.082006157384366,5.625943416278126,4.635199126550836,2.6977481999136064,3.671298817033551,3.327273484125773,5.485674700309534,2.926905021445557
Netherlands,2014,1,2.8462024850205374,3.1494724735052744,4.562522985801964,1.9671335781104906,1.3221922385287308,1.8336148528252716,2.7760037070121406,5.339449570887018,3.730888661894099,5.2793430261682595,5.198890471489454,1.583686813240906
Netherlands,2014,2,2.8786852123273348,4.704457731202373,3.887156236450701,2.1282342998774726,2.6206857077508925,1.9402246697236647,1.0526200150812632,3.7979774192771796,1.2348967795724444,2.2666597895635414,1.3421709672040285,3.626701707319286
Netherlands,2014,3,2.341418420549307,5.129558190909123,1.5779408715352425,3.200389104294236,3.703201786381838,4.897416799375841,3.1997379118409084,4.777849591505588,5.729319344985845,4.671217866233487,5.0638091654324295,3.434949334991339
Netherlands,2014,4,3.7221383756627455,1.7225127660578492,3.817723415153134,5.835428838680165,3.0604482224778966,5.233638934440028,3.5290333169031385,5.7817682628237135,3.7109967985598358,4.655935094582659,5.873784480809761,3.3880333669418286
Netherlands,2016,1,5.77250262939209,3.731973396084643,3.3902336397537773,1.483894514011974,4.298225206226093,5.50116225853884,2.481216331132948,5.806748339993935,3.9248200241054905,1.324948086754991,4.165912934050045,2.9211766027436363
Netherlands,2016,2,4.717604373131417,1.6979654240302564,3.921040801164045,4.897856095490551,4.527404162302074,2.3130143221454347,3.7885407774179654,1.7697979985044119,3.932433858125374,2.048523566139983,5.126188773930632,3.2173159312725295
Netherlands,2016,3,2.1848666366099554,4.979104271031893,5.559272523297917,2.5755248926901713,1.3634249420159403,1.1957013874101516,2.278260073167354,4.578309957105425,5.331756891139924,3.7576894653897606,4.97503817284471,2.7210758833834197
Netherlands,2016,4,5.189736345499404,2.7676671838342903,5.64742635909508,3.083402091438593,2.6059302918813048,4.712405480716912,3.2985884774352683,5.530985479699135,1.318058715689508,2.839942128945934,1.3120000571292834,4.053376551911969
Netherlands,2018,1,2.802815067314877,2.7244278156759094,4.186651833843204,4.070968465989691,4.7328310602987,2.534465792079118,5.507434951742996,5.161372461818959,1.3459931394965436,2.936532547534444,1.241057067068531,3.247747444094316
Netherlands,2018,2,4.048770997353839,5.537928604133554,2.785618996722083,2.2694664513630673,1.7334396217571677,2.685843594313869,4.178913631198522,1.3331240295027245,3.256470238942347,2.8637069093384593,5.154975050598955,4.22988695668451
Netherlands,2018,3,5.751974855503529,4.377250937565866,3.257569417931816,5.044436209291228,2.717074890127953,1.4131913144487949,4.782670883022005,2.0170715827827443,3.840347493721529,2.176050687851393,4.333560632295575,1.9873577172582844
Netherlands,2018,4,3.3932101336510954,1.5638261859223992,3.0466175374023265,5.078336346043739,5.363365566910379,2.9409834220802025,4.7180879996819325,2.655584923021543,5.658523458220687,1.781709071045415,3.0900780246057695,1.1535161847828383
Netherlands,2020,1,3.725373248770296,4.355970181626578,4.851854076502231,3.53035320908685,2.8059676117319245,5.651760922495425,4.250650453184678,1.7542351100258393,2.6848732654416425,4.470459500149015,3.151803758020026,4.095253032315125
Netherlands,2020,2,5.696994745345179,3.9165596521511725,4.116279261527884,5.552997418213237,1.4193877463128084,4.974784730727126,3.958966649946588,3.1215664509802226,1.8009414879219443,4.796292888478455,1.72234512201541,4.371994519030972
Netherlands,2020,3,3.3610476607707076,4.012341070426111,4.750628937826629,3.7451252184267467,4.706235756510123,1.948057394961611,5.652645842660116,2.2062618431699232,5.782877852151034,3.8096691600954657,1.9443250512512904,2.87022879365667
Netherlands,2020,4,3.908221932760272,3.43921740129715,1.508383698824874,2.0534926381000442,4.65302787365282,4.233686772226995,5.773499262296128,5.679476610984188,1.526019667729908,2.9909594348850788,4.074914890145581,2.376010259653914
Belgium,2002,1,5.114639984853017,5.366514863679906,1.4064115722091237,5.484886108777159,2.8973434469540673,2.021526586958676,3.6318517903432914,5.718256906540838,3.660050190184605,2.4848450228794983,4.934767283901815,2.5149216574625046
Belgium,2002,2,3.583296668070467,5.200301656873139,2.66716481086915,4.257840586114168,1.5435927549910038,1.9810932457491468,5.637729494377915,4.123254211486186,4.384400848708704,1.630460619635549,4.765964075559358,4.858895745212225
Belgium,2002,3,3.951447014422043,3.2270039430907755,3.5322309332496316,2.2821379928231167,5.166262482127059,3.7826049290136217,4.782684718504173,1.102189491764294,1.7521409617099155,4.418042892629975,4.082814374175358,2.3761453223963587
Belgium,2002,4,3.8669362774101375,5.170523096466857,5.316230182909434,1.9572687171870495,1.478695837412542,1.3453793367374742,4.00824619877676,3.921442335882289,4.386090972386567,5.093933208057299,5.627500977096667,1.1327724783291793
Belgium,2004,1,3.802138184944816,3.9114153406245795,2.338408412025991,1.696503125427471,3.704167029124955,3.3852208560045467,4.648070028437393,1.1461265300672783,4.190565007336349,1.9300711223320843,1.595264462827195,2.6055297509291453
Belgium,2004,2,2.547414612163608,4.6198623159889385,5.793060103391495,5.531256072232078,2.046544230597835,1.5642917914345502,2.7393389894956766,5.010022924345009,1.6373940891942556,5.468311220555986,1.3239046027211834,3.9923258966123556
Belgium,2004,3,1.9492064140109868,3.3656980257955227,3.201357162066911,1.9641467169789921,4.969834580284163,2.4597587415240714,2.412646807715517,3.5441099301963037,1.925980338144511,5.158628451099553,1.9237888260136016,2.236381312995282
Belgium,2004,4,1.3290537429901261,4.544794564705456,1.4906863102596228,4.1853642568601455,3.4243812862631087,4.152564253963293,2.9508707409120594,4.925679954454665,1.256391548925004,1.8789679757570195,5.879807578991508,3.5654727780583064
Belgium,2006,1,5.091244818008273,1.84055982839735,2.3293590815147205,2.4771298283058556,3.667951895520612,1.6753937371261105,5.543569321105404,4.970657435328299,2.170786956615023,4.326669751662191,5.652787026812982,2.5947632551930004
Belgium,2006,2,4.300256856293793,4.308915396365757,5.6693681504007145,5.865439029797381,4.598916517184979,4.413977942970862,5.276613850248329,3.2269645066772314,3.169677836655209,4.153471770054427,1.2075572282982545,5.569880933243672
Belgium,2006,3,5.888605682061437,2.4575101703791438,5.882109948962201,2.171304949878415,5.670592098940841,3.4808890821283356,1.2063187310858516,3.261953523488976,1.2380115275233696,4.495743142469216,1.1713734087663443,2.7273828982107897
Belgium,2006,4,2.499590082296441,5.645968453911032,5.557008416263875,2.6495679953833564,1.8512466859057415,5.187792729007485,5.5087079864700454,2.425210984256258,5.351084984661037,3.4991961743973765,2.155991061053268,3.222070916212752
